year,quarter,state_name/ut_name,districts_name,registered_users
2020,2,gujarat,surat district,1935894
2020,2,gujarat,porbandar district,50733
2020,2,gujarat,gandhinagar district,488351
2020,2,gujarat,panch mahals district,148675
2020,2,gujarat,narmada district,39531
2020,2,gujarat,gir somnath district,125777
2020,2,gujarat,valsad district,372771
2020,2,gujarat,mahisagar district,64428
2020,2,gujarat,sabar kantha district,196035
2020,2,gujarat,tapi district,76018
2020,2,gujarat,vadodara district,830759
2020,2,gujarat,banas kantha district,446603
2020,2,gujarat,amreli district,145486
2020,2,gujarat,ahmadabad district,2384154
2020,2,gujarat,dohad district,102250
2020,2,gujarat,navsari district,166398
2020,2,gujarat,patan district,185703
2020,2,gujarat,kachchh district,385480
2020,2,gujarat,surendranagar district,176758
2020,2,gujarat,morbi district,150472
2020,3,gujarat,anand district,336799
2020,3,gujarat,jamnagar district,227798
2020,3,gujarat,devbhumi dwarka district,76991
2020,3,gujarat,rajkot district,573062
2020,3,gujarat,aravallis district,122687
2020,3,gujarat,chhotaudepur district,49929
2020,3,gujarat,botad district,109438
2020,3,gujarat,bharuch district,462292
2020,3,gujarat,bhavnagar district,387781
2020,3,gujarat,junagadh district,163177
2020,3,gujarat,mahesana district,427950
2020,3,gujarat,the dangs district,14501
2020,3,gujarat,kheda district,256968
2020,3,gujarat,surat district,2092712
2020,3,gujarat,porbandar district,56130
2020,3,gujarat,gandhinagar district,529771
2020,3,gujarat,panch mahals district,165251
2020,3,gujarat,narmada district,44654
2020,3,gujarat,gir somnath district,139141
2020,3,gujarat,valsad district,410740
2020,3,gujarat,mahisagar district,73191
2020,3,gujarat,sabar kantha district,218309
2020,3,gujarat,tapi district,84921
2020,3,gujarat,vadodara district,901492
2020,3,gujarat,banas kantha district,501471
2020,3,gujarat,amreli district,161288
2020,3,gujarat,ahmadabad district,2580178
2020,3,gujarat,dohad district,118431
2020,3,gujarat,navsari district,183779
2020,3,gujarat,patan district,206708
2020,3,gujarat,kachchh district,423729
2020,3,gujarat,surendranagar district,197594
2020,3,gujarat,morbi district,168984
2020,4,gujarat,anand district,367561
2020,4,gujarat,jamnagar district,248187
2020,4,gujarat,devbhumi dwarka district,84750
2020,4,gujarat,rajkot district,627654
2020,4,gujarat,aravallis district,135616
2020,4,gujarat,chhotaudepur district,56282
2020,4,gujarat,botad district,117629
2020,4,gujarat,bharuch district,508005
2020,4,gujarat,bhavnagar district,419697
2020,4,gujarat,junagadh district,178595
2020,4,gujarat,mahesana district,464932
2020,4,gujarat,the dangs district,16317
2020,4,gujarat,kheda district,282429
2020,4,gujarat,surat district,2278232
2020,4,gujarat,porbandar district,62166
2020,4,gujarat,gandhinagar district,572461
2020,4,gujarat,panch mahals district,182696
2020,4,gujarat,narmada district,50130
2020,4,gujarat,gir somnath district,152104
2020,4,gujarat,valsad district,452628
2020,4,gujarat,mahisagar district,81588
2020,4,gujarat,sabar kantha district,240357
2020,4,gujarat,tapi district,94476
2020,4,gujarat,vadodara district,980658
2020,4,gujarat,banas kantha district,551645
2020,4,gujarat,amreli district,176011
2020,4,gujarat,ahmadabad district,2787991
2020,4,gujarat,dohad district,132954
2020,4,gujarat,navsari district,201412
2020,4,gujarat,patan district,227441
2020,4,gujarat,kachchh district,466855
2020,4,gujarat,surendranagar district,216954
2020,4,gujarat,morbi district,188790
2021,1,gujarat,anand district,395164
2021,1,gujarat,jamnagar district,267315
2021,1,gujarat,devbhumi dwarka district,91653
2021,1,gujarat,rajkot district,677301
2021,1,gujarat,aravallis district,146811
2021,1,gujarat,chhotaudepur district,61097
2021,1,gujarat,botad district,126302
2021,1,gujarat,bharuch district,548541
2021,1,gujarat,bhavnagar district,450462
2021,1,gujarat,junagadh district,192500
2021,1,gujarat,mahesana district,500511
2021,1,gujarat,the dangs district,17658
2021,1,gujarat,kheda district,304909
2021,1,gujarat,surat district,2458596
2021,1,gujarat,porbandar district,67063
2021,1,gujarat,gandhinagar district,615315
2021,1,gujarat,panch mahals district,197602
2021,1,gujarat,narmada district,54427
2021,1,gujarat,gir somnath district,163763
2021,1,gujarat,valsad district,489062
2021,1,gujarat,mahisagar district,88343
2021,1,gujarat,sabar kantha district,259578
2021,1,gujarat,tapi district,102144
2021,1,gujarat,vadodara district,1053954
2021,1,gujarat,banas kantha district,598384
2021,1,gujarat,amreli district,189252
2021,1,gujarat,ahmadabad district,2999575
2021,1,gujarat,dohad district,144445
2021,1,gujarat,navsari district,216841
2021,1,gujarat,patan district,246083
2021,1,gujarat,kachchh district,505517
2021,1,gujarat,surendranagar district,234429
2021,1,gujarat,morbi district,205529
2021,2,gujarat,anand district,422965
2021,2,gujarat,jamnagar district,287113
2021,2,gujarat,devbhumi dwarka district,98957
2021,2,gujarat,rajkot district,726817
2021,2,gujarat,aravallis district,158083
2021,2,gujarat,chhotaudepur district,66155
2021,2,gujarat,botad district,135845
2021,2,gujarat,bharuch district,588777
2021,2,gujarat,bhavnagar district,483224
2021,2,gujarat,junagadh district,207118
2021,2,gujarat,mahesana district,536645
2021,2,gujarat,the dangs district,19033
2021,2,gujarat,kheda district,327251
2021,2,gujarat,surat district,2633443
2021,2,gujarat,porbandar district,72172
2021,2,gujarat,gandhinagar district,658428
2021,2,gujarat,panch mahals district,212616
2021,2,gujarat,narmada district,58790
2021,2,gujarat,gir somnath district,176061
2021,2,gujarat,valsad district,524614
2021,2,gujarat,mahisagar district,95143
2021,2,gujarat,sabar kantha district,278539
2021,2,gujarat,tapi district,109719
2021,2,gujarat,vadodara district,1127636
2021,2,gujarat,banas kantha district,645073
2021,2,gujarat,amreli district,204136
2021,2,gujarat,ahmadabad district,3209841
2021,2,gujarat,dohad district,155988
2021,2,gujarat,navsari district,232448
2021,2,gujarat,patan district,265040
2021,2,gujarat,kachchh district,543585
2021,2,gujarat,surendranagar district,253097
2021,2,gujarat,morbi district,221629
2021,3,gujarat,anand district,454516
2021,3,gujarat,jamnagar district,309842
2021,3,gujarat,devbhumi dwarka district,107517
2021,3,gujarat,rajkot district,782611
2021,3,gujarat,aravallis district,171101
2021,3,gujarat,chhotaudepur district,72071
2021,3,gujarat,botad district,146842
2021,3,gujarat,bharuch district,634589
2021,3,gujarat,bhavnagar district,520764
2021,3,gujarat,junagadh district,223916
2021,3,gujarat,mahesana district,578072
2021,3,gujarat,the dangs district,20709
2021,3,gujarat,kheda district,352948
2021,3,gujarat,surat district,2830392
2021,3,gujarat,porbandar district,78063
2021,3,gujarat,gandhinagar district,706654
2021,3,gujarat,panch mahals district,229915
2021,3,gujarat,narmada district,63821
2021,3,gujarat,gir somnath district,190336
2021,3,gujarat,valsad district,565423
2021,3,gujarat,mahisagar district,103140
2021,3,gujarat,sabar kantha district,300258
2021,3,gujarat,tapi district,118730
2021,3,gujarat,vadodara district,1210266
2021,3,gujarat,banas kantha district,698841
2021,3,gujarat,amreli district,221334
2021,3,gujarat,ahmadabad district,3445024
2021,3,gujarat,dohad district,169037
2021,3,gujarat,navsari district,250233
2021,3,gujarat,patan district,287021
2021,3,gujarat,kachchh district,587589
2021,3,gujarat,surendranagar district,274891
2021,3,gujarat,morbi district,240295
2021,4,gujarat,anand district,485306
2021,4,gujarat,jamnagar district,331942
2021,4,gujarat,devbhumi dwarka district,115900
2021,4,gujarat,rajkot district,837869
2021,4,gujarat,aravallis district,183617
2021,4,gujarat,chhotaudepur district,77777
2021,4,gujarat,botad district,157462
2021,4,gujarat,bharuch district,679705
2021,4,gujarat,bhavnagar district,558013
2021,4,gujarat,junagadh district,240022
2021,4,gujarat,mahesana district,618376
2021,4,gujarat,the dangs district,22325
2021,4,gujarat,kheda district,377827
2021,4,gujarat,surat district,3026960
2021,4,gujarat,porbandar district,83713
2021,4,gujarat,gandhinagar district,754369
2021,4,gujarat,panch mahals district,246694
2021,4,gujarat,narmada district,68577
2021,4,gujarat,gir somnath district,204170
2021,4,gujarat,valsad district,605655
2021,4,gujarat,mahisagar district,110939
2021,4,gujarat,sabar kantha district,321717
2021,4,gujarat,tapi district,127186
2021,4,gujarat,vadodara district,1292097
2021,4,gujarat,banas kantha district,751116
2021,4,gujarat,amreli district,237874
2021,4,gujarat,ahmadabad district,3679243
2021,4,gujarat,dohad district,181787
2021,4,gujarat,navsari district,267352
2021,4,gujarat,patan district,308499
2021,4,gujarat,kachchh district,630878
2021,4,gujarat,surendranagar district,295801
2021,4,gujarat,morbi district,258433
2022,1,gujarat,anand district,514400
2022,1,gujarat,jamnagar district,352844
2022,1,gujarat,devbhumi dwarka district,123599
2022,1,gujarat,rajkot district,889499
2022,1,gujarat,aravallis district,195778
2022,1,gujarat,chhotaudepur district,83102
2022,1,gujarat,botad district,167646
2022,1,gujarat,bharuch district,722367
2022,1,gujarat,bhavnagar district,593259
2022,1,gujarat,junagadh district,255421
2022,1,gujarat,mahesana district,656908
2022,1,gujarat,the dangs district,23744
2022,1,gujarat,kheda district,401982
2022,1,gujarat,surat district,3210535
2022,1,gujarat,porbandar district,89084
2022,1,gujarat,gandhinagar district,799301
2022,1,gujarat,panch mahals district,263066
2022,1,gujarat,narmada district,73152
2022,1,gujarat,gir somnath district,217816
2022,1,gujarat,valsad district,643742
2022,1,gujarat,mahisagar district,118430
2022,1,gujarat,sabar kantha district,342020
2022,1,gujarat,tapi district,135297
2022,1,gujarat,vadodara district,1368210
2022,1,gujarat,banas kantha district,802470
2022,1,gujarat,amreli district,253714
2022,1,gujarat,ahmadabad district,3897869
2022,1,gujarat,dohad district,194298
2022,1,gujarat,navsari district,283795
2022,1,gujarat,patan district,329312
2022,1,gujarat,kachchh district,671465
2022,1,gujarat,surendranagar district,315677
2022,1,gujarat,morbi district,275512
2022,2,gujarat,anand district,541890
2022,2,gujarat,jamnagar district,372354
2022,2,gujarat,devbhumi dwarka district,130591
2022,2,gujarat,rajkot district,937863
2022,2,gujarat,aravallis district,206898
2022,2,gujarat,chhotaudepur district,87903
2022,2,gujarat,botad district,177233
2022,2,gujarat,bharuch district,762752
2022,2,gujarat,bhavnagar district,626197
2022,2,gujarat,junagadh district,269699
2022,2,gujarat,mahesana district,692794
2022,2,gujarat,the dangs district,25026
2022,2,gujarat,kheda district,424243
2022,2,gujarat,surat district,3385398
2022,2,gujarat,porbandar district,93938
2022,2,gujarat,gandhinagar district,841732
2022,2,gujarat,panch mahals district,277783
2022,2,gujarat,narmada district,77313
2022,2,gujarat,gir somnath district,230290
2022,2,gujarat,valsad district,679340
2022,2,gujarat,mahisagar district,125105
2022,2,gujarat,sabar kantha district,360675
2022,2,gujarat,tapi district,142824
2022,2,gujarat,vadodara district,1440949
2022,2,gujarat,banas kantha district,849884
2022,2,gujarat,amreli district,268232
2022,2,gujarat,ahmadabad district,4105172
2022,2,gujarat,dohad district,205476
2022,2,gujarat,navsari district,299199
2022,2,gujarat,patan district,348256
2022,2,gujarat,kachchh district,709339
2022,2,gujarat,surendranagar district,333698
2022,2,gujarat,morbi district,291550
2022,3,gujarat,anand district,570211
2022,3,gujarat,jamnagar district,391677
2022,3,gujarat,devbhumi dwarka district,136943
2022,3,gujarat,rajkot district,986904
2022,3,gujarat,aravallis district,217755
2022,3,gujarat,chhotaudepur district,92089
2022,3,gujarat,botad district,186625
2022,3,gujarat,bharuch district,803845
2022,3,gujarat,bhavnagar district,659228
2022,3,gujarat,junagadh district,283145
2022,3,gujarat,mahesana district,729723
2022,3,gujarat,the dangs district,26180
2022,3,gujarat,kheda district,446779
2022,3,gujarat,surat district,3567767
2022,3,gujarat,porbandar district,98587
2022,3,gujarat,gandhinagar district,885535
2022,3,gujarat,panch mahals district,292755
2022,3,gujarat,narmada district,81169
2022,3,gujarat,gir somnath district,242764
2022,3,gujarat,valsad district,716467
2022,3,gujarat,mahisagar district,131554
2022,3,gujarat,sabar kantha district,379718
2022,3,gujarat,tapi district,149968
2022,3,gujarat,vadodara district,1515556
2022,3,gujarat,banas kantha district,896869
2022,3,gujarat,amreli district,281819
2022,3,gujarat,ahmadabad district,4319512
2022,3,gujarat,dohad district,216199
2022,3,gujarat,navsari district,314617
2022,3,gujarat,patan district,367059
2022,3,gujarat,kachchh district,747079
2022,3,gujarat,surendranagar district,351078
2022,3,gujarat,morbi district,307545
2022,4,gujarat,anand district,596600
2022,4,gujarat,jamnagar district,409567
2022,4,gujarat,devbhumi dwarka district,142445
2022,4,gujarat,rajkot district,1033159
2022,4,gujarat,aravallis district,227402
2022,4,gujarat,chhotaudepur district,95806
2022,4,gujarat,botad district,195219
2022,4,gujarat,bharuch district,842519
2022,4,gujarat,bhavnagar district,690130
2022,4,gujarat,junagadh district,294941
2022,4,gujarat,mahesana district,763693
2022,4,gujarat,the dangs district,27218
2022,4,gujarat,kheda district,467640
2022,4,gujarat,surat district,3747780
2022,4,gujarat,porbandar district,102643
2022,4,gujarat,gandhinagar district,927585
2022,4,gujarat,panch mahals district,306278
2022,4,gujarat,narmada district,84596
2022,4,gujarat,gir somnath district,254045
2022,4,gujarat,valsad district,751767
2022,4,gujarat,mahisagar district,137511
2022,4,gujarat,sabar kantha district,397066
2022,4,gujarat,tapi district,156189
2022,4,gujarat,vadodara district,1587831
2022,4,gujarat,banas kantha district,939693
2022,4,gujarat,amreli district,293382
2022,4,gujarat,ahmadabad district,4530853
2022,4,gujarat,dohad district,226068
2022,4,gujarat,navsari district,328740
2022,4,gujarat,patan district,384293
2022,4,gujarat,kachchh district,781383
2022,4,gujarat,surendranagar district,366161
2022,4,gujarat,morbi district,322150
2018,1,jammu-&-kashmir,muzaffarabad district,41
2018,1,jammu-&-kashmir,doda district,2648
2018,1,jammu-&-kashmir,samba district,6534
2018,1,jammu-&-kashmir,mirpur district,544
2018,1,jammu-&-kashmir,srinagar district,18233
2018,1,jammu-&-kashmir,baramulla district,16299
2018,1,jammu-&-kashmir,jammu district,45294
2018,1,jammu-&-kashmir,ganderbal district,4117
2018,1,jammu-&-kashmir,udhampur district,8457
2018,1,jammu-&-kashmir,bandipore district,4609
2018,1,jammu-&-kashmir,reasi district,3583
2018,1,jammu-&-kashmir,shopian district,2537
2018,1,jammu-&-kashmir,poonch district,2539
2018,1,jammu-&-kashmir,kathua district,8039
2018,1,jammu-&-kashmir,kishtwar district,1298
2018,1,jammu-&-kashmir,pulwama district,8441
2018,1,jammu-&-kashmir,ramban district,1876
2018,1,jammu-&-kashmir,rajouri district,5232
2018,1,jammu-&-kashmir,kulgam district,5700
2018,1,jammu-&-kashmir,budgam district,11594
2018,1,jammu-&-kashmir,anantnag district,11556
2018,1,jammu-&-kashmir,kupwara district,7254
2018,2,jammu-&-kashmir,muzaffarabad district,57
2018,2,jammu-&-kashmir,doda district,4031
2018,2,jammu-&-kashmir,samba district,9601
2018,2,jammu-&-kashmir,mirpur district,795
2018,2,jammu-&-kashmir,srinagar district,27035
2018,2,jammu-&-kashmir,baramulla district,25870
2018,2,jammu-&-kashmir,jammu district,64681
2018,2,jammu-&-kashmir,ganderbal district,6212
2018,2,jammu-&-kashmir,udhampur district,12195
2018,2,jammu-&-kashmir,bandipore district,7527
2018,2,jammu-&-kashmir,reasi district,5168
2018,2,jammu-&-kashmir,shopian district,3522
2018,2,jammu-&-kashmir,poonch district,4152
2018,2,jammu-&-kashmir,kathua district,11778
2018,2,jammu-&-kashmir,kishtwar district,2006
2018,2,jammu-&-kashmir,pulwama district,12218
2018,2,jammu-&-kashmir,ramban district,2925
2018,2,jammu-&-kashmir,rajouri district,8035
2018,2,jammu-&-kashmir,kulgam district,8137
2018,2,jammu-&-kashmir,budgam district,17809
2018,2,jammu-&-kashmir,anantnag district,16373
2018,2,jammu-&-kashmir,kupwara district,11482
2018,3,jammu-&-kashmir,muzaffarabad district,89
2018,3,jammu-&-kashmir,doda district,5618
2018,3,jammu-&-kashmir,samba district,13304
2018,3,jammu-&-kashmir,mirpur district,1133
2018,3,jammu-&-kashmir,srinagar district,35583
2018,3,jammu-&-kashmir,baramulla district,31069
2018,3,jammu-&-kashmir,jammu district,86877
2018,3,jammu-&-kashmir,ganderbal district,7627
2018,3,jammu-&-kashmir,udhampur district,16058
2018,3,jammu-&-kashmir,bandipore district,8792
2018,3,jammu-&-kashmir,reasi district,7010
2018,3,jammu-&-kashmir,shopian district,4698
2018,3,jammu-&-kashmir,poonch district,6243
2018,3,jammu-&-kashmir,kathua district,15849
2018,3,jammu-&-kashmir,kishtwar district,2822
2018,3,jammu-&-kashmir,pulwama district,15427
2018,3,jammu-&-kashmir,ramban district,4202
2018,3,jammu-&-kashmir,rajouri district,11534
2018,3,jammu-&-kashmir,kulgam district,10305
2018,3,jammu-&-kashmir,budgam district,22301
2018,3,jammu-&-kashmir,anantnag district,20234
2018,3,jammu-&-kashmir,kupwara district,15754
2018,4,jammu-&-kashmir,muzaffarabad district,136
2018,4,jammu-&-kashmir,doda district,7669
2018,4,jammu-&-kashmir,samba district,17595
2018,4,jammu-&-kashmir,mirpur district,1515
2018,4,jammu-&-kashmir,srinagar district,44328
2018,4,jammu-&-kashmir,baramulla district,37661
2018,4,jammu-&-kashmir,jammu district,113005
2018,4,jammu-&-kashmir,ganderbal district,9327
2018,4,jammu-&-kashmir,udhampur district,21123
2018,4,jammu-&-kashmir,bandipore district,10397
2018,4,jammu-&-kashmir,reasi district,9290
2018,4,jammu-&-kashmir,shopian district,5919
2018,4,jammu-&-kashmir,poonch district,8555
2018,4,jammu-&-kashmir,kathua district,21030
2018,4,jammu-&-kashmir,kishtwar district,3753
2018,4,jammu-&-kashmir,pulwama district,18846
2018,4,jammu-&-kashmir,ramban district,5615
2018,4,jammu-&-kashmir,rajouri district,15661
2018,4,jammu-&-kashmir,kulgam district,12488
2018,4,jammu-&-kashmir,budgam district,27710
2018,4,jammu-&-kashmir,anantnag district,24448
2018,4,jammu-&-kashmir,kupwara district,20492
2019,1,jammu-&-kashmir,muzaffarabad district,170
2019,1,jammu-&-kashmir,doda district,9896
2019,1,jammu-&-kashmir,samba district,21495
2019,1,jammu-&-kashmir,mirpur district,1891
2019,1,jammu-&-kashmir,srinagar district,52762
2019,1,jammu-&-kashmir,baramulla district,45150
2019,1,jammu-&-kashmir,jammu district,134408
2019,1,jammu-&-kashmir,ganderbal district,11236
2019,1,jammu-&-kashmir,udhampur district,25515
2019,1,jammu-&-kashmir,bandipore district,12419
2019,1,jammu-&-kashmir,reasi district,11440
2019,1,jammu-&-kashmir,shopian district,7625
2019,1,jammu-&-kashmir,poonch district,10838
2019,1,jammu-&-kashmir,kathua district,25620
2019,1,jammu-&-kashmir,kishtwar district,4732
2019,1,jammu-&-kashmir,pulwama district,23230
2019,1,jammu-&-kashmir,ramban district,7125
2019,1,jammu-&-kashmir,rajouri district,19212
2019,1,jammu-&-kashmir,kulgam district,16003
2019,1,jammu-&-kashmir,budgam district,34255
2019,1,jammu-&-kashmir,anantnag district,30103
2019,1,jammu-&-kashmir,kupwara district,25544
2019,2,jammu-&-kashmir,muzaffarabad district,216
2019,2,jammu-&-kashmir,doda district,12220
2019,2,jammu-&-kashmir,samba district,25990
2019,2,jammu-&-kashmir,mirpur district,2250
2019,2,jammu-&-kashmir,srinagar district,62190
2019,2,jammu-&-kashmir,baramulla district,53196
2019,2,jammu-&-kashmir,jammu district,160241
2019,2,jammu-&-kashmir,ganderbal district,13224
2019,2,jammu-&-kashmir,udhampur district,29856
2019,2,jammu-&-kashmir,bandipore district,14951
2019,2,jammu-&-kashmir,reasi district,13784
2019,2,jammu-&-kashmir,shopian district,8946
2019,2,jammu-&-kashmir,poonch district,13450
2019,2,jammu-&-kashmir,kathua district,30602
2019,2,jammu-&-kashmir,kishtwar district,6001
2019,2,jammu-&-kashmir,pulwama district,27167
2019,2,jammu-&-kashmir,ramban district,8694
2019,2,jammu-&-kashmir,rajouri district,23118
2019,2,jammu-&-kashmir,kulgam district,18853
2019,2,jammu-&-kashmir,budgam district,39965
2019,2,jammu-&-kashmir,anantnag district,35488
2019,2,jammu-&-kashmir,kupwara district,30791
2019,3,jammu-&-kashmir,muzaffarabad district,207
2019,3,jammu-&-kashmir,doda district,12682
2019,3,jammu-&-kashmir,samba district,27579
2019,3,jammu-&-kashmir,mirpur district,2372
2019,3,jammu-&-kashmir,srinagar district,64758
2019,3,jammu-&-kashmir,baramulla district,54404
2019,3,jammu-&-kashmir,jammu district,169849
2019,3,jammu-&-kashmir,ganderbal district,13453
2019,3,jammu-&-kashmir,udhampur district,31297
2019,3,jammu-&-kashmir,bandipore district,15313
2019,3,jammu-&-kashmir,reasi district,14489
2019,3,jammu-&-kashmir,shopian district,9142
2019,3,jammu-&-kashmir,poonch district,14139
2019,3,jammu-&-kashmir,kathua district,32213
2019,3,jammu-&-kashmir,kishtwar district,6229
2019,3,jammu-&-kashmir,pulwama district,27963
2019,3,jammu-&-kashmir,ramban district,9065
2019,3,jammu-&-kashmir,rajouri district,24275
2019,3,jammu-&-kashmir,kulgam district,19220
2019,3,jammu-&-kashmir,budgam district,41004
2019,3,jammu-&-kashmir,anantnag district,36371
2019,3,jammu-&-kashmir,kupwara district,32431
2019,4,jammu-&-kashmir,muzaffarabad district,223
2019,4,jammu-&-kashmir,doda district,13016
2019,4,jammu-&-kashmir,samba district,28333
2019,4,jammu-&-kashmir,mirpur district,2521
2019,4,jammu-&-kashmir,srinagar district,65611
2019,4,jammu-&-kashmir,baramulla district,55042
2019,4,jammu-&-kashmir,jammu district,174858
2019,4,jammu-&-kashmir,ganderbal district,13506
2019,4,jammu-&-kashmir,udhampur district,32252
2019,4,jammu-&-kashmir,bandipore district,15366
2019,4,jammu-&-kashmir,reasi district,15021
2019,4,jammu-&-kashmir,shopian district,9308
2019,4,jammu-&-kashmir,poonch district,14810
2019,4,jammu-&-kashmir,kathua district,33481
2019,4,jammu-&-kashmir,kishtwar district,6397
2019,4,jammu-&-kashmir,pulwama district,28336
2019,4,jammu-&-kashmir,ramban district,9304
2019,4,jammu-&-kashmir,rajouri district,25297
2019,4,jammu-&-kashmir,kulgam district,19304
2019,4,jammu-&-kashmir,budgam district,41377
2019,4,jammu-&-kashmir,anantnag district,36725
2019,4,jammu-&-kashmir,kupwara district,33279
2020,1,jammu-&-kashmir,muzaffarabad district,240
2020,1,jammu-&-kashmir,doda district,14537
2020,1,jammu-&-kashmir,samba district,31570
2020,1,jammu-&-kashmir,mirpur district,2835
2020,1,jammu-&-kashmir,srinagar district,70755
2020,1,jammu-&-kashmir,baramulla district,59123
2020,1,jammu-&-kashmir,jammu district,191031
2020,1,jammu-&-kashmir,ganderbal district,14573
2020,1,jammu-&-kashmir,udhampur district,35408
2020,1,jammu-&-kashmir,bandipore district,16451
2020,1,jammu-&-kashmir,reasi district,16592
2020,1,jammu-&-kashmir,shopian district,10313
2020,1,jammu-&-kashmir,poonch district,16495
2020,1,jammu-&-kashmir,kathua district,37300
2020,1,jammu-&-kashmir,kishtwar district,7124
2020,1,jammu-&-kashmir,pulwama district,30796
2020,1,jammu-&-kashmir,ramban district,10267
2020,1,jammu-&-kashmir,rajouri district,28089
2020,1,jammu-&-kashmir,kulgam district,21070
2020,1,jammu-&-kashmir,budgam district,44636
2020,1,jammu-&-kashmir,anantnag district,39513
2020,1,jammu-&-kashmir,kupwara district,36690
2020,2,jammu-&-kashmir,muzaffarabad district,266
2020,2,jammu-&-kashmir,doda district,17896
2020,2,jammu-&-kashmir,samba district,37600
2020,2,jammu-&-kashmir,mirpur district,3522
2020,2,jammu-&-kashmir,srinagar district,78458
2020,2,jammu-&-kashmir,baramulla district,66095
2020,2,jammu-&-kashmir,jammu district,220805
2020,2,jammu-&-kashmir,ganderbal district,16213
2020,2,jammu-&-kashmir,udhampur district,41813
2020,2,jammu-&-kashmir,bandipore district,18357
2020,2,jammu-&-kashmir,reasi district,19514
2020,2,jammu-&-kashmir,shopian district,11870
2020,2,jammu-&-kashmir,poonch district,19815
2020,2,jammu-&-kashmir,kathua district,44719
2020,2,jammu-&-kashmir,kishtwar district,8584
2020,2,jammu-&-kashmir,pulwama district,34565
2020,2,jammu-&-kashmir,ramban district,12068
2020,2,jammu-&-kashmir,rajouri district,33389
2020,2,jammu-&-kashmir,kulgam district,23505
2020,2,jammu-&-kashmir,budgam district,49962
2020,2,jammu-&-kashmir,anantnag district,44423
2020,2,jammu-&-kashmir,kupwara district,41855
2020,3,jammu-&-kashmir,muzaffarabad district,304
2020,3,jammu-&-kashmir,doda district,20833
2020,3,jammu-&-kashmir,samba district,42915
2020,3,jammu-&-kashmir,mirpur district,4128
2020,3,jammu-&-kashmir,srinagar district,87182
2020,3,jammu-&-kashmir,baramulla district,73162
2020,3,jammu-&-kashmir,jammu district,248814
2020,3,jammu-&-kashmir,ganderbal district,18259
2020,3,jammu-&-kashmir,udhampur district,47399
2020,3,jammu-&-kashmir,bandipore district,20153
2020,3,jammu-&-kashmir,reasi district,22063
2020,3,jammu-&-kashmir,shopian district,13294
2020,3,jammu-&-kashmir,poonch district,22704
2020,3,jammu-&-kashmir,kathua district,50914
2020,3,jammu-&-kashmir,kishtwar district,9745
2020,3,jammu-&-kashmir,pulwama district,38434
2020,3,jammu-&-kashmir,ramban district,13674
2020,3,jammu-&-kashmir,rajouri district,38071
2020,3,jammu-&-kashmir,kulgam district,25887
2020,3,jammu-&-kashmir,budgam district,55153
2020,3,jammu-&-kashmir,anantnag district,49443
2020,3,jammu-&-kashmir,kupwara district,47288
2020,4,jammu-&-kashmir,muzaffarabad district,339
2020,4,jammu-&-kashmir,doda district,24095
2020,4,jammu-&-kashmir,samba district,48775
2020,4,jammu-&-kashmir,mirpur district,4799
2020,4,jammu-&-kashmir,srinagar district,98923
2020,4,jammu-&-kashmir,baramulla district,83119
2020,4,jammu-&-kashmir,jammu district,282463
2020,4,jammu-&-kashmir,ganderbal district,20465
2020,4,jammu-&-kashmir,udhampur district,53803
2020,4,jammu-&-kashmir,bandipore district,22721
2020,4,jammu-&-kashmir,reasi district,25147
2020,4,jammu-&-kashmir,shopian district,15234
2020,4,jammu-&-kashmir,poonch district,26045
2020,4,jammu-&-kashmir,kathua district,57651
2020,4,jammu-&-kashmir,kishtwar district,11233
2020,4,jammu-&-kashmir,pulwama district,43139
2020,4,jammu-&-kashmir,ramban district,15548
2020,4,jammu-&-kashmir,rajouri district,43240
2020,4,jammu-&-kashmir,kulgam district,29261
2020,4,jammu-&-kashmir,budgam district,62364
2020,4,jammu-&-kashmir,anantnag district,56211
2020,4,jammu-&-kashmir,kupwara district,54447
2021,1,jammu-&-kashmir,muzaffarabad district,377
2021,1,jammu-&-kashmir,doda district,26460
2021,1,jammu-&-kashmir,samba district,53123
2021,1,jammu-&-kashmir,mirpur district,5198
2021,1,jammu-&-kashmir,srinagar district,107147
2021,1,jammu-&-kashmir,baramulla district,90607
2021,1,jammu-&-kashmir,jammu district,307670
2021,1,jammu-&-kashmir,ganderbal district,22249
2021,1,jammu-&-kashmir,udhampur district,58664
2021,1,jammu-&-kashmir,bandipore district,24662
2021,1,jammu-&-kashmir,reasi district,27524
2021,1,jammu-&-kashmir,shopian district,16657
2021,1,jammu-&-kashmir,poonch district,28300
2021,1,jammu-&-kashmir,kathua district,62777
2021,1,jammu-&-kashmir,kishtwar district,12235
2021,1,jammu-&-kashmir,pulwama district,46731
2021,1,jammu-&-kashmir,ramban district,16907
2021,1,jammu-&-kashmir,rajouri district,47092
2021,1,jammu-&-kashmir,kulgam district,31882
2021,1,jammu-&-kashmir,budgam district,67920
2021,1,jammu-&-kashmir,anantnag district,61151
2021,1,jammu-&-kashmir,kupwara district,59485
2021,2,jammu-&-kashmir,muzaffarabad district,416
2021,2,jammu-&-kashmir,doda district,28542
2021,2,jammu-&-kashmir,samba district,57066
2021,2,jammu-&-kashmir,mirpur district,5662
2021,2,jammu-&-kashmir,srinagar district,114498
2021,2,jammu-&-kashmir,baramulla district,97258
2021,2,jammu-&-kashmir,jammu district,329625
