state,year,quarter,registered_users,total_open_apps,phone_brand,phone_count,Percentage
jharkhand,2020,3,4480027,99318784,Micromax,42087,0.94
jharkhand,2020,3,4480027,99318784,Others,403314,9.00
jharkhand,2020,4,4917938,126310835,Xiaomi,1396020,28.39
jharkhand,2020,4,4917938,126310835,Samsung,897105,18.24
jharkhand,2020,4,4917938,126310835,Vivo,825984,16.80
jharkhand,2020,4,4917938,126310835,Oppo,619048,12.59
jharkhand,2020,4,4917938,126310835,Realme,426528,8.67
jharkhand,2020,4,4917938,126310835,Motorola,89524,1.82
jharkhand,2020,4,4917938,126310835,Lenovo,69536,1.41
jharkhand,2020,4,4917938,126310835,Huawei,65253,1.33
jharkhand,2020,4,4917938,126310835,Apple,52483,1.07
jharkhand,2020,4,4917938,126310835,Gionee,44265,0.90
jharkhand,2020,4,4917938,126310835,Others,432192,8.79
jharkhand,2021,1,5313049,141731331,Xiaomi,1499838,28.23
jharkhand,2021,1,5313049,141731331,Samsung,957520,18.02
jharkhand,2021,1,5313049,141731331,Vivo,914415,17.21
jharkhand,2021,1,5313049,141731331,Oppo,671681,12.64
jharkhand,2021,1,5313049,141731331,Realme,479676,9.03
jharkhand,2021,1,5313049,141731331,Motorola,91888,1.73
jharkhand,2021,1,5313049,141731331,Lenovo,69885,1.32
jharkhand,2021,1,5313049,141731331,Huawei,68272,1.28
jharkhand,2021,1,5313049,141731331,Apple,56181,1.06
jharkhand,2021,1,5313049,141731331,Asus,45472,0.86
jharkhand,2021,1,5313049,141731331,Others,458221,8.62
jharkhand,2021,2,5701503,184234107,Xiaomi,1595475,27.98
jharkhand,2021,2,5701503,184234107,Samsung,1010689,17.73
jharkhand,2021,2,5701503,184234107,Vivo,997874,17.50
jharkhand,2021,2,5701503,184234107,Oppo,721124,12.65
jharkhand,2021,2,5701503,184234107,Realme,562271,9.86
jharkhand,2021,2,5701503,184234107,Motorola,91906,1.61
jharkhand,2021,2,5701503,184234107,Lenovo,67445,1.18
jharkhand,2021,2,5701503,184234107,Huawei,67061,1.18
jharkhand,2021,2,5701503,184234107,Apple,60783,1.07
jharkhand,2021,2,5701503,184234107,Tecno,51242,0.90
jharkhand,2021,2,5701503,184234107,Others,475633,8.34
jharkhand,2021,3,6151843,230475998,Xiaomi,1700564,27.64
jharkhand,2021,3,6151843,230475998,Vivo,1106458,17.99
jharkhand,2021,3,6151843,230475998,Samsung,1050011,17.07
jharkhand,2021,3,6151843,230475998,Oppo,786674,12.79
jharkhand,2021,3,6151843,230475998,Realme,657093,10.68
jharkhand,2021,3,6151843,230475998,Motorola,91051,1.48
jharkhand,2021,3,6151843,230475998,Huawei,70081,1.14
jharkhand,2021,3,6151843,230475998,Apple,65816,1.07
jharkhand,2021,3,6151843,230475998,Lenovo,64742,1.05
jharkhand,2021,3,6151843,230475998,Tecno,62476,1.02
jharkhand,2021,3,6151843,230475998,Others,496877,8.08
jharkhand,2021,4,6596196,284960009,Xiaomi,1792304,27.17
jharkhand,2021,4,6596196,284960009,Vivo,1201048,18.21
jharkhand,2021,4,6596196,284960009,Samsung,1090678,16.53
jharkhand,2021,4,6596196,284960009,Oppo,850118,12.89
jharkhand,2021,4,6596196,284960009,Realme,778246,11.80
jharkhand,2021,4,6596196,284960009,Motorola,92683,1.41
jharkhand,2021,4,6596196,284960009,Apple,77092,1.17
jharkhand,2021,4,6596196,284960009,Infinix,74147,1.12
jharkhand,2021,4,6596196,284960009,Tecno,72058,1.09
jharkhand,2021,4,6596196,284960009,OnePlus,69097,1.05
jharkhand,2021,4,6596196,284960009,Others,498725,7.56
jharkhand,2022,1,7025275,331355981,Xiaomi,1869656,26.61
jharkhand,2022,1,7025275,331355981,Vivo,1293214,18.41
jharkhand,2022,1,7025275,331355981,Samsung,1130720,16.10
jharkhand,2022,1,7025275,331355981,Oppo,915649,13.03
jharkhand,2022,1,7025275,331355981,Realme,888356,12.65
jharkhand,2022,1,7025275,331355981,Motorola,93032,1.32
jharkhand,2022,1,7025275,331355981,Tecno,86837,1.24
jharkhand,2022,1,7025275,331355981,Apple,85280,1.21
jharkhand,2022,1,7025275,331355981,Infinix,83718,1.19
jharkhand,2022,1,7025275,331355981,OnePlus,79779,1.14
jharkhand,2022,1,7025275,331355981,Others,499034,7.10
chhattisgarh,2018,1,679263,0,Xiaomi,161753,23.81
chhattisgarh,2018,1,679263,0,Samsung,125715,18.51
chhattisgarh,2018,1,679263,0,Vivo,103265,15.20
chhattisgarh,2018,1,679263,0,Oppo,62998,9.27
chhattisgarh,2018,1,679263,0,Micromax,53452,7.87
chhattisgarh,2018,1,679263,0,Realme,40116,5.91
chhattisgarh,2018,1,679263,0,OnePlus,15860,2.33
chhattisgarh,2018,1,679263,0,Apple,15418,2.27
chhattisgarh,2018,1,679263,0,Lenovo,13258,1.95
chhattisgarh,2018,1,679263,0,Motorola,12182,1.79
chhattisgarh,2018,1,679263,0,Others,75246,11.08
chhattisgarh,2018,2,950675,0,Xiaomi,229221,24.11
chhattisgarh,2018,2,950675,0,Samsung,174661,18.37
chhattisgarh,2018,2,950675,0,Vivo,152196,16.01
chhattisgarh,2018,2,950675,0,Oppo,90864,9.56
chhattisgarh,2018,2,950675,0,Micromax,73053,7.68
chhattisgarh,2018,2,950675,0,Realme,54968,5.78
chhattisgarh,2018,2,950675,0,Apple,20055,2.11
chhattisgarh,2018,2,950675,0,OnePlus,19998,2.10
chhattisgarh,2018,2,950675,0,Lenovo,17504,1.84
chhattisgarh,2018,2,950675,0,Motorola,16136,1.70
chhattisgarh,2018,2,950675,0,Others,102019,10.73
chhattisgarh,2018,3,1217792,0,Xiaomi,298538,24.51
chhattisgarh,2018,3,1217792,0,Samsung,222989,18.31
chhattisgarh,2018,3,1217792,0,Vivo,205795,16.90
chhattisgarh,2018,3,1217792,0,Oppo,119608,9.82
chhattisgarh,2018,3,1217792,0,Micromax,92998,7.64
chhattisgarh,2018,3,1217792,0,Realme,70527,5.79
chhattisgarh,2018,3,1217792,0,OnePlus,23810,1.96
chhattisgarh,2018,3,1217792,0,Apple,23566,1.94
chhattisgarh,2018,3,1217792,0,Motorola,19369,1.59
chhattisgarh,2018,3,1217792,0,Lenovo,18890,1.55
chhattisgarh,2018,3,1217792,0,Others,121702,9.99
chhattisgarh,2018,4,1579998,0,Xiaomi,378100,23.93
chhattisgarh,2018,4,1579998,0,Samsung,280138,17.73
chhattisgarh,2018,4,1579998,0,Vivo,275135,17.41
chhattisgarh,2018,4,1579998,0,Oppo,155513,9.84
chhattisgarh,2018,4,1579998,0,Micromax,154018,9.75
chhattisgarh,2018,4,1579998,0,Realme,91037,5.76
chhattisgarh,2018,4,1579998,0,Apple,28128,1.78
chhattisgarh,2018,4,1579998,0,OnePlus,27785,1.76
chhattisgarh,2018,4,1579998,0,Motorola,22980,1.45
chhattisgarh,2018,4,1579998,0,Lenovo,22246,1.41
chhattisgarh,2018,4,1579998,0,Others,144918,9.17
chhattisgarh,2019,1,1908898,0,Xiaomi,454437,23.81
chhattisgarh,2019,1,1908898,0,Vivo,344150,18.03
chhattisgarh,2019,1,1908898,0,Samsung,336551,17.63
chhattisgarh,2019,1,1908898,0,Oppo,192191,10.07
chhattisgarh,2019,1,1908898,0,Micromax,187241,9.81
chhattisgarh,2019,1,1908898,0,Realme,109520,5.74
chhattisgarh,2019,1,1908898,0,Apple,32769,1.72
chhattisgarh,2019,1,1908898,0,OnePlus,31894,1.67
chhattisgarh,2019,1,1908898,0,Motorola,25968,1.36
chhattisgarh,2019,1,1908898,0,Lenovo,24737,1.30
chhattisgarh,2019,1,1908898,0,Others,169440,8.88
chhattisgarh,2019,2,2191066,13206373,Xiaomi,521922,23.82
chhattisgarh,2019,2,2191066,13206373,Vivo,406013,18.53
chhattisgarh,2019,2,2191066,13206373,Samsung,388144,17.71
chhattisgarh,2019,2,2191066,13206373,Oppo,225563,10.29
chhattisgarh,2019,2,2191066,13206373,Micromax,208017,9.49
chhattisgarh,2019,2,2191066,13206373,Realme,126313,5.76
chhattisgarh,2019,2,2191066,13206373,Apple,37139,1.70
chhattisgarh,2019,2,2191066,13206373,OnePlus,35168,1.61
chhattisgarh,2019,2,2191066,13206373,Motorola,28701,1.31
chhattisgarh,2019,2,2191066,13206373,Lenovo,27225,1.24
chhattisgarh,2019,2,2191066,13206373,Others,186861,8.53
chhattisgarh,2019,3,2435058,46362341,Xiaomi,582178,23.91
chhattisgarh,2019,3,2435058,46362341,Vivo,463726,19.04
chhattisgarh,2019,3,2435058,46362341,Samsung,424913,17.45
chhattisgarh,2019,3,2435058,46362341,Oppo,254200,10.44
chhattisgarh,2019,3,2435058,46362341,Micromax,225367,9.26
chhattisgarh,2019,3,2435058,46362341,Realme,145376,5.97
chhattisgarh,2019,3,2435058,46362341,Apple,40822,1.68
chhattisgarh,2019,3,2435058,46362341,OnePlus,38300,1.57
chhattisgarh,2019,3,2435058,46362341,Motorola,30550,1.25
chhattisgarh,2019,3,2435058,46362341,Lenovo,26475,1.09
chhattisgarh,2019,3,2435058,46362341,Others,203151,8.34
chhattisgarh,2019,4,2725900,57278977,Xiaomi,649776,23.84
chhattisgarh,2019,4,2725900,57278977,Vivo,534907,19.62
chhattisgarh,2019,4,2725900,57278977,Samsung,473054,17.35
chhattisgarh,2019,4,2725900,57278977,Oppo,290835,10.67
chhattisgarh,2019,4,2725900,57278977,Micromax,243335,8.93
chhattisgarh,2019,4,2725900,57278977,Realme,169406,6.21
chhattisgarh,2019,4,2725900,57278977,Apple,44369,1.63
chhattisgarh,2019,4,2725900,57278977,OnePlus,41107,1.51
chhattisgarh,2019,4,2725900,57278977,Motorola,32554,1.19
chhattisgarh,2019,4,2725900,57278977,Lenovo,27622,1.01
chhattisgarh,2019,4,2725900,57278977,Others,218935,8.03
chhattisgarh,2020,1,3016487,64224101,Xiaomi,711639,23.59
chhattisgarh,2020,1,3016487,64224101,Vivo,613952,20.35
chhattisgarh,2020,1,3016487,64224101,Samsung,521671,17.29
chhattisgarh,2020,1,3016487,64224101,Oppo,328835,10.90
chhattisgarh,2020,1,3016487,64224101,Micromax,253971,8.42
chhattisgarh,2020,1,3016487,64224101,Realme,196352,6.51
chhattisgarh,2020,1,3016487,64224101,Apple,47890,1.59
chhattisgarh,2020,1,3016487,64224101,OnePlus,43526,1.44
chhattisgarh,2020,1,3016487,64224101,Motorola,34414,1.14
chhattisgarh,2020,1,3016487,64224101,Lenovo,29426,0.98
chhattisgarh,2020,1,3016487,64224101,Others,234811,7.78
chhattisgarh,2020,2,3401658,68493384,Xiaomi,796390,23.41
chhattisgarh,2020,2,3401658,68493384,Vivo,714180,21.00
chhattisgarh,2020,2,3401658,68493384,Samsung,579423,17.03
chhattisgarh,2020,2,3401658,68493384,Oppo,377290,11.09
chhattisgarh,2020,2,3401658,68493384,Micromax,282770,8.31
chhattisgarh,2020,2,3401658,68493384,Realme,227611,6.69
chhattisgarh,2020,2,3401658,68493384,Apple,50835,1.49
chhattisgarh,2020,2,3401658,68493384,OnePlus,45570,1.34
chhattisgarh,2020,2,3401658,68493384,Motorola,36651,1.08
chhattisgarh,2020,2,3401658,68493384,Lenovo,30902,0.91
chhattisgarh,2020,2,3401658,68493384,Others,260036,7.64
chhattisgarh,2020,3,3799386,86918606,Xiaomi,879885,23.16
chhattisgarh,2020,3,3799386,86918606,Vivo,837832,22.05
chhattisgarh,2020,3,3799386,86918606,Samsung,638573,16.81
chhattisgarh,2020,3,3799386,86918606,Oppo,424680,11.18
chhattisgarh,2020,3,3799386,86918606,Micromax,300759,7.92
chhattisgarh,2020,3,3799386,86918606,Realme,264356,6.96
chhattisgarh,2020,3,3799386,86918606,Apple,54717,1.44
chhattisgarh,2020,3,3799386,86918606,OnePlus,48306,1.27
chhattisgarh,2020,3,3799386,86918606,Motorola,38887,1.02
chhattisgarh,2020,3,3799386,86918606,Lenovo,32625,0.86
chhattisgarh,2020,3,3799386,86918606,Others,278766,7.34
chhattisgarh,2020,4,4190601,109900467,Xiaomi,962085,22.96
chhattisgarh,2020,4,4190601,109900467,Vivo,951506,22.71
chhattisgarh,2020,4,4190601,109900467,Samsung,697989,16.66
chhattisgarh,2020,4,4190601,109900467,Oppo,473974,11.31
chhattisgarh,2020,4,4190601,109900467,Micromax,315002,7.52
chhattisgarh,2020,4,4190601,109900467,Realme,302527,7.22
chhattisgarh,2020,4,4190601,109900467,Apple,59187,1.41
chhattisgarh,2020,4,4190601,109900467,OnePlus,51351,1.23
chhattisgarh,2020,4,4190601,109900467,Motorola,41093,0.98
chhattisgarh,2020,4,4190601,109900467,Lenovo,34335,0.82
chhattisgarh,2020,4,4190601,109900467,Others,301552,7.20
chhattisgarh,2021,1,4514551,124648704,Vivo,1059097,23.46
chhattisgarh,2021,1,4514551,124648704,Xiaomi,1035868,22.95
chhattisgarh,2021,1,4514551,124648704,Samsung,741544,16.43
chhattisgarh,2021,1,4514551,124648704,Oppo,511992,11.34
chhattisgarh,2021,1,4514551,124648704,Realme,338436,7.50
chhattisgarh,2021,1,4514551,124648704,Micromax,315253,6.98
chhattisgarh,2021,1,4514551,124648704,Apple,63748,1.41
chhattisgarh,2021,1,4514551,124648704,OnePlus,54838,1.21
chhattisgarh,2021,1,4514551,124648704,Motorola,42166,0.93
chhattisgarh,2021,1,4514551,124648704,Huawei,35061,0.78
chhattisgarh,2021,1,4514551,124648704,Others,316548,7.01
chhattisgarh,2021,2,4837055,205784717,Vivo,1169224,24.17
chhattisgarh,2021,2,4837055,205784717,Xiaomi,1101581,22.77
chhattisgarh,2021,2,4837055,205784717,Samsung,778803,16.10
chhattisgarh,2021,2,4837055,205784717,Oppo,550796,11.39
